"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000230561",7.30266377046742,-0.185032395137056,0.183049130440841,-1.01083460320974,0.312095598342375,0.534269327765992,"ENSG00000230561"
"ENSG00000260439",15.3157750569045,-0.163587423879271,0.16188081929837,-1.01054235201118,0.312235519170539,0.53446862708021,"ENSG00000260439"
"ENSG00000110628",104.582323962963,-0.123095616932955,0.121824629777295,-1.01043292442574,0.312287920346035,0.534518096052847,"SLC22A18"
"ENSG00000227877",8.97190959864871,0.210947391529743,0.208807299069529,1.01024912668164,0.312375947918565,0.534628531827815,"LINC00948"
"ENSG00000108528",236.202341286424,0.0811978802676654,0.0803846746981625,1.01011642545742,0.312439513629808,0.534697087885355,"SLC25A11"
"ENSG00000100564",119.705943470816,-0.070486630305269,0.0697895036690649,-1.00998898974135,0.312500565110932,0.534759812783158,"PIGH"
"ENSG00000269825",130.064928962815,-0.0708615672936337,0.0701640129515285,-1.00994176804835,0.312523189918824,0.534759812783158,"ENSG00000269825"
"ENSG00000111203",294.434200604272,-0.073330320292538,0.0726266104337582,-1.0096894217502,0.312644112101791,0.534926479022277,"ITFG2"
"ENSG00000266896",17.5209556733675,0.141883522436428,0.140556423260407,1.00944175403185,0.312762822311624,0.535089335839896,"ENSG00000266896"
"ENSG00000159899",143.937911939844,-0.124335906493133,0.123187836597434,-1.00931966927425,0.312821349972312,0.535134894590787,"NPR2"
"ENSG00000259628",23.1837900913479,0.149738160979524,0.148360183991652,1.00928805121966,0.312836508902528,0.535134894590787,"ENSG00000259628"
"ENSG00000176204",25.9581541968323,-0.187519192112147,0.185860337383342,-1.00892527557068,0.313010472334268,0.535392207473159,"LRRTM4"
"ENSG00000239486",9.46541477496494,-0.173780103017847,0.172266067310486,-1.00878893754875,0.31307586758088,0.535463793973495,"ENSG00000239486"
"ENSG00000217181",9.66074744297306,0.177007018011571,0.175475070592042,1.00873028524428,0.313104003233168,0.535471648209278,"ENSG00000217181"
"ENSG00000255367",16.1761472764266,-0.159660994137358,0.158298034975319,-1.00861008263464,0.313161669917378,0.535530001548935,"ENSG00000255367"
"ENSG00000204138",503.401385440744,0.0575136941024485,0.0570388621501209,1.00832470940738,0.313298604497696,0.535615826849281,"PHACTR4"
"ENSG00000213694",432.435301571478,-0.18864377099198,0.187089212921501,-1.00830918066415,0.313306056999773,0.535615826849281,"S1PR3"
"ENSG00000234026",7.06308170052107,0.177636168537556,0.176161004794169,1.00837395168761,0.31327497308036,0.535615826849281,"ENSG00000234026"
"ENSG00000271378",5.18835907326326,0.211976119137067,0.210219256854741,1.00835728519172,0.313282971216301,0.535615826849281,"ENSG00000271378"
"ENSG00000228695",44.4828484335934,-0.195119244008446,0.193548058603303,-1.00811780503757,0.313397910925544,0.535732588206732,"CES1P1"
"ENSG00000236199",54.7777401918226,-0.0975503119409242,0.0967702771502356,-1.00806068571528,0.313425329731792,0.535739192801734,"ENSG00000236199"
"ENSG00000259151",67.4537197869667,0.140372453850255,0.139264396775976,1.0079564992915,0.313475346075036,0.535784419563433,"CAP2P1"
"ENSG00000175898",48.8105759563807,-0.13013368930673,0.129123678209047,-1.00782204404097,0.313539901211613,0.535854487012092,"ENSG00000175898"
"ENSG00000136877",289.686702701682,0.0650618976324671,0.064566994486351,1.00766495560237,0.313615334156664,0.535943133222568,"FPGS"
"ENSG00000184602",199.892913163158,-0.0895137844406155,0.088857663068272,-1.0073839593535,0.313750296688936,0.53604555722521,"SNN"
"ENSG00000215066",24.3346421713094,-0.124800699129513,0.123881910486704,-1.00741664896189,0.3137345939021,0.53604555722521,"C9orf38"
"ENSG00000229358",97.6479841012512,0.0873601848845253,0.0867177320612707,1.00740855195337,0.313738483334555,0.53604555722521,"DPY19L1P1"
"ENSG00000245685",16.0021718322954,-0.148522179565102,0.147439400411158,-1.00734389281919,0.313769543762716,0.53604555722521,"ENSG00000245685"
"ENSG00000130827",416.547104103481,-0.120851724612125,0.12004843501801,-1.00669137914205,0.314083106195575,0.536420077142911,"PLXNA3"
"ENSG00000165997",543.763278015935,0.11046585099121,0.109729102233089,1.0067142512162,0.314072111641511,0.536420077142911,"ARL5B"
"ENSG00000241547",11.3301233352654,0.169099859408363,0.16795420568166,1.00682122678651,0.314020692088918,0.536420077142911,"ENSG00000241547"
"ENSG00000249428",33.1013088325966,0.178531072025301,0.177333586404008,1.00675272882918,0.31405361611156,0.536420077142911,"ENSG00000249428"
"ENSG00000132912",634.278891864318,0.0549140749986395,0.0545569631895049,1.00654566875165,0.314153154792664,0.536499425784979,"DCTN4"
"ENSG00000172086",298.63237121276,0.0855025932206994,0.0849587743690151,1.00640097336294,0.314222725606612,0.536537663002761,"KRCC1"
"ENSG00000262202",125.045686113485,0.198615041414834,0.19734517760156,1.00643473445213,0.314206492072156,0.536537663002761,"SNORD3D"
"ENSG00000262171",8.40638571104302,0.167740029404321,0.166690371005973,1.00629705478494,0.314272696822976,0.536582705242982,"ENSG00000262171"
"ENSG00000110435",276.019947420152,0.0603441812198382,0.0599968959125,1.00578838791668,0.314517374316003,0.53696015323849,"PDHX"
"ENSG00000076928",610.441532777257,-0.106427009066666,0.105859167628416,-1.00536412151135,0.314721549509674,0.537268402165279,"ARHGEF1"
"ENSG00000263884",13.7466612250336,0.131706087955029,0.131059080766142,1.00493675970489,0.314927302406679,0.537579297953881,"ENSG00000263884"
"ENSG00000107537",122.766381262627,0.0767163305471435,0.0764147027303359,1.00394724844867,0.315404040809452,0.538284585667819,"PHYH"
"ENSG00000148308",306.83461657186,0.0479694405905947,0.0477839089851909,1.00388272138768,0.315435145874987,0.538284585667819,"GTF3C5"
"ENSG00000200816",32.8457852290612,0.195582657108366,0.194818843730846,1.00392063397407,0.315416869988553,0.538284585667819,"SNORA38"
"ENSG00000261794",19.511580419006,-0.125255703270762,0.1247576205619,-1.00399240308221,0.315382275359628,0.538284585667819,"GOLGA8H"
"ENSG00000125631",10.3341845932183,-0.154832741386618,0.154260239043451,-1.00371127613127,0.315517800307357,0.538304467046023,"HTR5BP"
"ENSG00000167103",20.2816514664422,-0.128795171309882,0.128315695392202,-1.00373668954693,0.315505547501741,0.538304467046023,"PIP5KL1"
"ENSG00000201944",8.41680512555012,-0.182937706635613,0.182261161499005,-1.00371195448907,0.315517473240368,0.538304467046023,"ENSG00000201944"
"ENSG00000226498",10.8606023320492,-0.159714674085958,0.159144342754497,-1.00358373613281,0.315579297069044,0.53836900184056,"ENSG00000226498"
"ENSG00000183530",1057.33001548148,0.0454581146761606,0.0453064207236501,1.00334817780985,0.315692898400033,0.538466353375935,"PRR14L"
"ENSG00000213250",12.3619011209151,-0.169261383017637,0.168689951259193,-1.00338746768364,0.315673948437113,0.538466353375935,"RBMS2P1"
"ENSG00000225222",19.994119200711,-0.120401478070177,0.120003290613625,-1.00331813781535,0.315707387542565,0.538466353375935,"CHCHD4P5"
"ENSG00000146409",276.792378385644,-0.0727087449629719,0.0724880581489862,-1.00304445752336,0.315839411433343,0.538610750066729,"SLC18B1"
"ENSG00000156017",251.060753759061,0.0843061536618915,0.0840466068604892,1.00308812944505,0.315818341585127,0.538610750066729,"C9orf41"
"ENSG00000111653",178.447398383894,-0.0469617047177786,0.0468342120176538,-1.0027222129856,0.315994909274251,0.538633606875032,"ING4"
"ENSG00000196782",353.198910087558,-0.0686137231788888,0.0684273359851522,-1.00272387038094,0.315994109376047,0.538633606875032,"MAML3"
"ENSG00000226876",39.0836477084346,-0.117163222556384,0.116819457417155,-1.00294270446747,0.31588850654362,0.538633606875032,"ENSG00000226876"
"ENSG00000234290",92.1239847016056,-0.102045973414704,0.101767928879371,-1.00273214300807,0.315990116830346,0.538633606875032,"ENSG00000234290"
"ENSG00000248221",7.11232743095383,0.184917596260503,0.184403944285361,1.00278547173778,0.315964380046685,0.538633606875032,"STX18-IT1"
"ENSG00000259561",7.53386015808988,0.209367202045631,0.208761100711487,1.00290332505471,0.315907508168995,0.538633606875032,"ENSG00000259561"
"ENSG00000143375",623.476865997724,-0.0922184685958179,0.091980888445585,-1.00258292950033,0.316062135529656,0.538707824526865,"CGN"
"ENSG00000251400",11.3227885665908,0.196761898131821,0.196281299599093,1.00244851921049,0.31612701860084,0.538737667545144,"ALDH7A1P1"
"ENSG00000260459",6.0932511987512,0.188277577802515,0.187813375570906,1.00247161433629,0.316115869407538,0.538737667545144,"FTLP14"
"ENSG00000085511",802.078128157344,0.0470222299379881,0.0469226617080882,1.00212196466005,0.316284690739518,0.53873845148959,"MAP3K4"
"ENSG00000089154",1391.60421900738,0.0392275595529146,0.0391400078076268,1.00223688624995,0.316229196628029,0.53873845148959,"GCN1L1"
"ENSG00000100599",147.9743567322,-0.101495430381662,0.101263941766098,-1.00228599254114,0.316205485800354,0.53873845148959,"RIN3"
"ENSG00000151575",224.156310918285,0.118524681693924,0.118251734974995,1.00230818363035,0.316194771281307,0.53873845148959,"TEX9"
"ENSG00000224397",6.23652406394915,-0.196041200137555,0.195648715495813,-1.00200606807332,0.31634066213698,0.53873845148959,"ENSG00000224397"
"ENSG00000231905",9.22237130872698,-0.166336839465138,0.165998726894296,-1.00203683833707,0.316325801232387,0.53873845148959,"SETP10"
"ENSG00000242100",18.3203021078392,0.14154807197284,0.14124646040036,1.00213535667815,0.316278223582602,0.53873845148959,"RPL9P32"
"ENSG00000254162",15.337172435524,-0.138815396380502,0.138524925932107,-1.002096882178,0.316296803587128,0.53873845148959,"ENSG00000254162"
"ENSG00000255122",39.3328200064988,-0.163170310502974,0.162794688292478,-1.00230733701717,0.316195180047001,0.53873845148959,"ENSG00000255122"
"ENSG00000232677",145.97073854523,-0.104030195614426,0.103866789079606,-1.00157323179304,0.316549754680716,0.539054179429336,"LINC00665"
"ENSG00000164053",92.4457862516324,-0.0593901738402578,0.0593018120424041,-1.00149003537684,0.316589955208046,0.539082274556546,"ATRIP"
"ENSG00000151893",613.952155300182,0.0579373312301159,0.0578759957159341,1.00105977466863,0.316797910736798,0.539362981314071,"CACUL1"
"ENSG00000189060",515.419677445638,-0.0844294789979706,0.0843408513896291,-1.00105082657907,0.316802236518408,0.539362981314071,"H1F0"
"ENSG00000081692",64.4316385247363,-0.0782132213036456,0.07816336613953,-1.00063783286951,0.317001932540927,0.539460677419442,"JMJD4"
"ENSG00000152475",22.0091734109406,-0.158892748423949,0.158759922444609,-1.00083664678903,0.316905789177623,0.539460677419442,"ZNF837"
"ENSG00000186638",216.553579244585,0.113303487276288,0.113224014568033,1.00070190682214,0.316970945270797,0.539460677419442,"KIF24"
"ENSG00000240733",9.34585817303591,-0.179097109725348,0.178951742412589,-1.00081232689216,0.316917548880041,0.539460677419442,"RN7SL502P"
"ENSG00000248099",5.99429446138484,0.188779595256922,0.188656276713351,1.00065366785415,0.316994274284033,0.539460677419442,"INSL3"
"ENSG00000261934",66.9976856592124,0.100272839271322,0.100199697150042,1.0007299634965,0.316957377203965,0.539460677419442,"PCDHGA9"
"ENSG00000132359",128.234706603607,0.114529225795193,0.114462873990135,1.00057967970526,0.317030058135444,0.539468176135907,"RAP1GAP2"
"ENSG00000182318",57.8605419046697,-0.0821836645134925,0.082140671999673,-1.00052340104814,0.317057278688801,0.539474049431198,"ZSCAN22"
"ENSG00000260404",117.016630671232,-0.102384671900643,0.102336116878568,-1.00047446613723,0.317080948504936,0.539474049431198,"ENSG00000260404"
"ENSG00000197584",64.9348132678806,-0.15099025645378,0.150932145067519,-1.00038501663271,0.317124218224987,0.53950730939555,"KCNMB2"
"ENSG00000103707",86.2352358905141,-0.0760300309119444,0.0760119343679745,-1.00023807503546,0.317195307200108,0.539587888329039,"MTFMT"
"ENSG00000252355",7.67669662989131,0.168123500586603,0.168110022627553,1.00008017344141,0.317271710166837,0.539677494281246,"RN7SKP287"
"ENSG00000125821",122.830634168343,0.0680391148591046,0.0680429961226975,0.999942958661228,0.317338113318358,0.539709717289519,"DTD1"
"ENSG00000159788",723.164553818463,-0.0705605063676507,0.0705629438072358,-0.999965457229339,0.317327224830122,0.539709717289519,"RGS12"
"ENSG00000081803",782.898767327718,-0.069848626491784,0.0698617007053009,-0.999812855779563,0.317401083182662,0.539776449521943,"CADPS2"
"ENSG00000161692",73.5603037668135,-0.108094767347532,0.108131597208789,-0.999659397787436,0.317475367462199,0.539862411780206,"DBF4B"
"ENSG00000167699",330.323623508916,0.0658370962386974,0.0658720318257979,0.999469644610434,0.317567236879403,0.539978262229751,"GLOD4"
"ENSG00000253368",99.8914113776287,0.137811602023861,0.13790303257527,0.999336993902878,0.317631470359055,0.540006739560946,"TRNP1"
"ENSG00000272909",11.0902484365417,-0.135103630132929,0.135190057405528,-0.999360698010956,0.317619991488995,0.540006739560946,"ENSG00000272909"
"ENSG00000137825",5.80949937501814,0.174445622853247,0.174574858824807,0.999259710290298,0.317668897344662,0.540030002332536,"ITPKA"
"ENSG00000236164",28.7535446959321,0.171032724479353,0.171181559109934,0.999130545186323,0.317731456003469,0.540095981714716,"ENSG00000236164"
"ENSG00000108094",297.410205624835,0.0636048040542279,0.0636847629374146,0.998744458179654,0.317918498029764,0.540364539614421,"CUL2"
"ENSG00000230729",9.63871873421779,0.21313104464768,0.213407201583912,0.99870596243153,0.317937151466815,0.540364539614421,"ENSG00000230729"
"ENSG00000251791",1491.05230754967,0.149944777884163,0.150146375862593,0.998657323713129,0.317960720790529,0.540364539614421,"SCARNA6"
"ENSG00000135624",751.159503052342,0.0913133245384029,0.0914432611655612,0.99857904644364,0.3179986547511,0.540388628486179,"CCT7"
"ENSG00000228568",6.32016534645567,-0.175721488819611,0.175982172420434,-0.998518693131031,0.31802790460447,0.54039795758865,"ENSG00000228568"
"ENSG00000259335",14.6407623883368,-0.14633863199606,0.146566281903203,-0.998446778452816,0.31806275990259,0.540416809444532,"HNRNPMP1"
"ENSG00000184779",32.4771257079339,0.151304770778306,0.151553781046845,0.998356951131016,0.318106300539604,0.540450414541926,"RPS17"
"ENSG00000078902",305.245886529792,0.0638339512796734,0.0639510431300766,0.998169039242018,0.318197396851653,0.540561624320338,"TOLLIP"
"ENSG00000144445",819.38285591167,-0.0566660837281942,0.0567753842921992,-0.998074859987869,0.318243059692636,0.540561624320338,"KANSL1L"
"ENSG00000271344",10.7201943836285,0.171009235311337,0.171336758669471,0.998088423285944,0.318236483258727,0.540561624320338,"ENSG00000271344"
"ENSG00000233860",8.9590639954614,0.16325789884717,0.163612124481725,0.997834967086472,0.31835939123313,0.540718840579965,"ENSG00000233860"
"ENSG00000134317",416.513184876096,0.0996928930630273,0.0999204278906515,0.997722839739305,0.318413774827318,0.540770825468378,"GRHL1"
"ENSG00000137574",294.478121915415,-0.0502186501293889,0.0503403425512532,-0.997582606400813,0.318481798849362,0.540810898774716,"TGS1"
"ENSG00000168237",103.102715202427,-0.0904841658613182,0.0907040180478422,-0.997576158242428,0.318484926934072,0.540810898774716,"GLYCTK"
"ENSG00000158792",30.8159332963257,-0.113589744171885,0.113890845390468,-0.997356229839625,0.318591629082657,0.540951699280026,"SPATA2L"
"ENSG00000126733",14.440903868281,0.190258104366264,0.190776964455873,0.997280279141199,0.318628483342882,0.540973889605144,"DACH2"
"ENSG00000156795",52.4995049955605,-0.0847150230048315,0.0849564985334662,-0.997157656767839,0.318687990423645,0.54103453416402,"WDYHV1"
"ENSG00000159189",101.546391115964,-0.188187880634654,0.188788860153174,-0.996816657942461,0.318853511077543,0.541204771390155,"C1QC"
"ENSG00000239470",9.73896442289558,-0.166201404319649,0.16673428578782,-0.996804007852057,0.31885965250739,0.541204771390155,"ENSG00000239470"
"ENSG00000266680",17.6671156866114,0.133228962486658,0.133652867920458,0.996828310230856,0.31884785413418,0.541204771390155,"ENSG00000266680"
"ENSG00000105429",529.558668781235,-0.0846158027315674,0.0848950248062585,-0.996710972458889,0.318904822179594,0.541241047358607,"MEGF8"
"ENSG00000168646",256.772108234375,-0.0676413803231886,0.0678705460605429,-0.996623487644406,0.318947300808202,0.541272751050719,"AXIN2"
"ENSG00000105197",178.408594195913,0.0654705996024457,0.0657247303675228,0.996133407263048,0.319185329938703,0.541622364941457,"TIMM50"
"ENSG00000224442",7.9147103997582,-0.191825603119417,0.192578394052132,-0.996090989664649,0.319205937379702,0.541622364941457,"ENSG00000224442"
"ENSG00000226137",121.917860811609,-0.0952239798948115,0.0956013893180597,-0.996052260056676,0.319224753870921,0.541622364941457,"BAIAP2-AS1"
"ENSG00000205726",441.353525844968,0.0426793676780121,0.0428586400428426,0.995817124279929,0.319339008416188,0.541775802433072,"ITSN1"
"ENSG00000225364",11.0856469143067,0.170186198698152,0.170928685802208,0.995656158587007,0.319417238491831,0.54186810414397,"ATP6V0E1P1"
"ENSG00000234272",6.08526564915533,-0.178876291258359,0.179680080254817,-0.995526554778257,0.319480235658042,0.541934552491535,"RPL30P2"
"ENSG00000231731",34.120359089837,0.120892363674577,0.121485399911866,0.99511845672221,0.319678655000244,0.5422267275862,"ENSG00000231731"
"ENSG00000248930",6.63004583855794,-0.169784830064498,0.170625289569443,-0.995074238367214,0.319700159027917,0.5422267275862,"ENSG00000248930"
"ENSG00000054611",342.588507405502,0.0522332373915412,0.0525005489544457,0.994908404421896,0.319780814910438,0.542323082120871,"TBC1D22A"
